movieId,title
7847,"Peanut Butter Solution, The (1985)"
7878,Straight to Hell (1987)
7879,Notorious C.H.O. (2002)
7881,White Zombie (1932)
7883,I Walked with a Zombie (1943)
7889,Pat Garrett and Billy the Kid (1973)
7894,"Duck, You Sucker (a.k.a. Fistful of Dynamite, A) (Giù la testa) (1971)"
7895,Bring Me the Head of Alfredo Garcia (1974)
7897,"Ballad of Cable Hogue, The (1970)"
7899,Master of the Flying Guillotine (Du bi quan wang da po xue di zi) (1975)
7914,Berlin: Symphony of a Great City (Berlin: Die Sinfonie der Großstadt) (1927)
7915,Samurai Fiction (SF: Episode One) (1998)
7918,"Indian Runner, The (1991)"
7920,Desperate Living (1977)
7921,"Devil's Rain, The (1975)"
7922,"Valachi Papers,The (1972)"
7923,Rolling Thunder (1977)
7924,Stray Dog (Nora inu) (1949)
7925,"Hidden Fortress, The (Kakushi-toride no san-akunin) (1958)"
7926,High and Low (Tengoku to jigoku) (1963)
7930,"People Under the Stairs, The (1991)"
7932,Dark Days (2000)
7933,"Night in Casablanca, A (1946)"
7934,Zelig (1983)
7937,"Silence, The (Tystnaden) (1963)"
7938,Winter Light (Nattvardsgästerna) (1963)
7939,Through a Glass Darkly (Såsom i en spegel) (1961)
7940,"Magician, The (Ansiktet) (1958)"
7941,Smiles of a Summer Night (Sommarnattens leende) (1955)
7943,"Killers, The (1946)"
7944,"Night of the Iguana, The (1964)"
7945,Freud: The Secret Passion (1962)
7951,Nightbreed (1990)
7954,"Baron Blood (Orrori del castello di Norimberga, Gli) (1972)"
7976,Ken Park (2002)
7979,Monterey Pop (1968)
7980,"Bridge Too Far, A (1977)"
7981,Infernal Affairs (Mou gaan dou) (2002)
7982,"Tale of Two Sisters, A (Janghwa, Hongryeon) (2003)"
7983,Broadway Danny Rose (1984)
7984,From Beyond (1986)
7988,Space Truckers (1996)
7990,Rock 'N' Roll High School (1979)
7991,Death Race 2000 (1975)
8007,Pure Country (1992)
8010,"Power of One, The (1992)"
8011,"Weather Underground, The (2002)"
8012,Kikujiro (Kikujirô no natsu) (1999)
8013,I'm with Lucy (2002)
8014,"Spring, Summer, Fall, Winter... and Spring (Bom yeoreum gaeul gyeoul geurigo bom) (2003)"
8016,"Getaway, The (1972)"
8019,Dark Water (Honogurai mizu no soko kara) (2002)
8033,How to Steal a Million (1966)
8035,"Stendhal Syndrome, The (Sindrome di Stendhal, La) (1996)"
8039,Support Your Local Sheriff! (1969)
8042,Mean Streets (1973)
8043,Jack the Bear (1993)
8045,Hamburger Hill (1987)
8056,Harper (1966)
8062,Dahmer (2002)
8092,Frankenstein Unbound (1990)
8093,Shiri (Swiri) (1999)
8094,Bad Day at Black Rock (1955)
8095,"Cucaracha, La (1998)"
8117,In China They Eat Dogs (I Kina spiser de hunde) (1999)
8121,"Seducing Doctor Lewis (Grande séduction, La) (2003)"
8125,Sunrise: A Song of Two Humans (1927)
8128,Au revoir les enfants (1987)
8131,Pursuit of Happiness (2001)
8132,Gladiator (1992)
8141,Sodom and Gomorrah (1962)
8142,Dead or Alive: Hanzaisha (1999)
8147,Charly (1968)
8153,Lust for Life (1956)
8154,"Dolce Vita, La (1960)"
8157,Jin Roh: The Wolf Brigade (Jin-Rô) (1998)
8158,Rush (1991)
8167,Captain Blood (1935)
8169,*batteries not included (1987)
8183,Educating Rita (1983)
8190,"Americanization of Emily, The (1964)"
8195,"Avventura, L' (Adventure, The) (1960)"
8197,Hiroshima Mon Amour (1959)
8198,"1000 Eyes of Dr. Mabuse, The (Die 1000 Augen des Dr. Mabuse) (1960)"
8206,Mystery of the Wax Museum (1933)
8207,"Day of the Jackal, The (1973)"
8221,War of the Buttons (1994)
8222,The Other (1972)
8225,Night of the Living Dead (1990)
8228,"Maltese Falcon, The (a.k.a. Dangerous Female) (1931)"
8232,I Love You Again (1940)
8235,Safety Last! (1923)
8239,Viridiana (1961)
8253,Lupin III: The Castle Of Cagliostro (Rupan sansei: Kariosutoro no shiro) (1979)
8254,Arizona Dream (1993)
8257,Battleground (1949)
8258,Citizen Toxie: The Toxic Avenger IV (2000)
8264,Grey Gardens (1975)
8265,Frogs (1972)
8266,Purple Rain (1984)
8268,Point of No Return (1993)
8273,"Tale of Ham and Passion, A (Jamón, Jamón) (1992)"
8275,College (1927)
8291,Agatha Christie's 'Ten Little Indians' (Ten Little Indians) (And Then There Were None) (1965)
8302,"Front Page, The (1931)"
8327,Dolls (2002)
8330,Our Man in Havana (1959)
8331,"Man Who Came to Dinner, The (1942)"
8334,"Cowboys, The (1972)"
8336,"Major and the Minor, The (1942)"
8337,"Caine Mutiny, The (1954)"
8340,Escape from Alcatraz (1979)
8341,Oliver Twist (1948)
8360,Shrek 2 (2004)
8361,"Day After Tomorrow, The (2004)"
8363,Soul Plane (2004)
8364,Baadasssss! (How to Get the Man's Foot Outta Your Ass) (2003)
8366,Saved! (2004)
8368,Harry Potter and the Prisoner of Azkaban (2004)
8369,Mindhunters (2004)
8370,"Blind Swordsman: Zatoichi, The (Zatôichi) (2003)"
8371,"Chronicles of Riddick, The (2004)"
8372,Garfield: The Movie (2004)
8373,"Stepford Wives, The (2004)"
8374,Bright Future (Akarui mirai) (2003)
8376,Napoleon Dynamite (2004)
8387,Police Academy: Mission to Moscow (1994)
8388,Ring of Bright Water (1969)
8401,"Adventures of Sherlock Holmes, The (1939)"
8404,"Hound of the Baskervilles, The (1939)"
8405,Hour of the Wolf (Vargtimmen) (1968)
8407,"Molly Maguires, The (1970)"
8421,Dying of Laughter (Muertos de Risa) (1999)
8426,Robot Carnival (Roboto kânibauru) (1987)
8446,Sands of Iwo Jima (1949)
8460,State Fair (1945)
8463,Johnny Belinda (1948)
8464,Super Size Me (2004)
8477,"Pier, The (Jetée, La) (1962)"
8481,Northwest Passage (1940)
8482,"Picture of Dorian Gray, The (1945)"
8484,"Human Condition I, The (Ningen no joken I) (1959)"
8485,Samsara (2001)
8486,Bachelor Mother (1939)
8491,White Heat (1949)
8492,"Christmas Carol, A (Scrooge) (1951)"
8493,Memphis Belle (1990)
8494,"Cincinnati Kid, The (1965)"
8495,Animal Factory (2000)
8499,Pretty Baby (1978)
8501,"Hitcher, The (1986)"
8502,Show Boat (1951)
8507,Freaks (1932)
8512,Silent Movie (1976)
8516,"Matter of Life and Death, A (Stairway to Heaven) (1946)"
8520,Deep Cover (1992)
8524,"High and the Mighty, The (1954)"
8526,Around the World in 80 Days (2004)
8527,I'll Sleep When I'm Dead (2003)
8528,Dodgeball: A True Underdog Story (2004)
8529,"Terminal, The (2004)"
8530,Dear Frankie (2004)
8531,White Chicks (2004)
8532,"Door in the Floor, The (2004)"
8533,"Notebook, The (2004)"
8534,Two Brothers (Deux frères) (2004)
8540,Back to Bataan (1945)
8543,"Flying Leathernecks, The (1951)"
8571,Bob & Carol & Ted & Alice (1969)
8574,"Claymation Christmas Celebration, A (1987)"
8576,Kopps (2003)
8577,Comandante (2003)
8578,Undead (2003)
8580,Into the Woods (1991)
8581,Pirates of Silicon Valley (1999)
8582,Manufacturing Consent: Noam Chomsky and the Media (1992)
8585,Rapa Nui (1994)
8588,Killing Me Softly (2002)
8589,Winter War (Talvisota) (1989)
8591,"Philadelphia Experiment, The (1984)"
8595,"Flim-Flam Man, The (1967)"
8596,Revenge of the Pink Panther (1978)
8600,Angels with Dirty Faces (1938)
8601,Zero de conduite (Zero for Conduct) (Zéro de conduite: Jeunes diables au collège) (1933)
8604,Taxi (1998)
8607,Tokyo Godfathers (2003)
8609,Our Hospitality (1923)
8610,All of Me (1984)
8611,"Farmer's Daughter, The (1947)"
8614,Overboard (1987)
8617,Butterfield 8 (1960)
8618,Johnny Guitar (1954)
8620,"Exterminating Angel, The (Ángel exterminador, El) (1962)"
8622,Fahrenheit 9/11 (2004)
8623,Roxanne (1987)
8631,Hard Times (1975)
8632,Secret Society (2002)
8633,"Last Starfighter, The (1984)"
8634,Tank (1984)
8635,Jungle Holocaust (Ultimo mondo cannibale) (1977)
8636,Spider-Man 2 (2004)
8638,Before Sunset (2004)
8640,King Arthur (2004)
8641,Anchorman: The Legend of Ron Burgundy (2004)
8643,"Cinderella Story, A (2004)"
8644,"I, Robot (2004)"
8645,"Maria Full of Grace (Maria, Llena eres de gracia) (2004)"
8651,Man of La Mancha (1972)
8656,"Short Film About Killing, A (Krótki film o zabijaniu) (1988)"
8657,"Tin Star, The (1957)"
8661,How the West Was Won (1962)
8665,"Bourne Supremacy, The (2004)"
8666,Catwoman (2004)
8667,A Home at the End of the World (2004)
8670,"Testament of Dr. Mabuse, The (Das Testament des Dr. Mabuse) (1933)"
8673,Crash Dive (1943)
8675,"Enemy Below, The (1957)"
8678,Guns of the Magnificent Seven (1969)
8679,"Hunters, The (1958)"
8683,"Magnificent Seven Ride!, The (1972)"
8684,"Man Escaped, A (Un  condamné à mort s'est échappé ou Le vent souffle où il veut) (1956)"
8685,"Miracle of Marcelino, The (Marcelino pan y vino) (1955)"
8686,Morituri (1965)
8690,Slaughterhouse-Five (1972)
8692,Wake Island (1942)
8695,"Bachelor and the Bobby-Soxer, The (1947)"
8696,Breezy (1973)
8700,Destination Tokyo (1943)
8710,Map of the Human Heart (1993)
8711,Mr. Blandings Builds His Dream House (1948)
8712,My Favorite Wife (1940)
8718,"Snake Pit, The (1948)"
8720,"Super, The (1991)"
8726,"President's Analyst, The (1967)"
8727,"Day of the Locust, The (1975)"
8730,To End All Wars (2001)
8746,King of the Ants (2003)
8751,Gun Crazy (a.k.a. Deadly Is the Female) (1949)
8752,"Set-Up, The (1949)"
8753,Unprecedented: The 2000 Presidential Election (2002)
8754,"Prime of Miss Jean Brodie, The (1969)"
8765,This Gun for Hire (1942)
8768,Criss Cross (1949)
8769,"5th Musketeer, The (a.k.a. Fifth Musketeer, The) (1979)"
8770,Evilspeak (1981)
8772,"Spy Who Came in from the Cold, The (1965)"
8773,Sherlock Holmes and the Secret Weapon (1942)
8775,"Counterfeit Traitor, The (1962)"
8777,Roadkill (a.k.a. Roadkill: Move or Die) (1989)
8778,Sherlock Holmes: Dressed to Kill (1946)
8781,"Manchurian Candidate, The (2004)"
8782,Thunderbirds (2004)
8783,"Village, The (2004)"
8784,Garden State (2004)
8787,Thunderbirds Are GO (1966)
8790,Revengers Tragedy (2002)
8793,PTU (2003)
8796,"Funny Thing Happened on the Way to the Forum, A (1966)"
8797,Salesman (1969)
8798,Collateral (2004)
8800,Code 46 (2003)
8802,They Came to Cordura (1959)
8803,Blue Spring (Aoi haru) (2001)
8807,Harold and Kumar Go to White Castle (2004)
8808,"Princess Diaries 2: Royal Engagement, The (2004)"
8809,Danny Deckchair (2003)
8810,AVP: Alien vs. Predator (2004)
8811,Yu-Gi-Oh! (2004)
8814,Without a Paddle (2004)
8815,Exorcist: The Beginning (2004)
8820,Spinout (1966)
8821,Harum Scarum (1965)
8824,If a Man Answers (1962)
8826,Human Resources (Ressources humaines) (1999)
8827,"Bill Cosby, Himself (1983)"
8830,Anacondas: The Hunt for the Blood Orchid (2004)
8831,Suspect Zero (2004)
8832,Warriors of Heaven and Earth (Tian di ying xiong) (2003)
8833,Vanity Fair (2004)
8835,Paparazzi (2004)
8836,Wicker Park (2004)
8838,Alice Doesn't Live Here Anymore (1974)
8846,Highwaymen (2003)
8848,"Vitelloni, I (a.k.a. The Young and the Passionate) (1953)"
8852,Lord Jim (1965)
8854,Night of the Demons (1988)
8855,Witchboard (1986)
8858,"Apple, The (1980)"
8859,SuperBabies: Baby Geniuses 2 (2004)
8860,Cellular (2004)
8861,Resident Evil: Apocalypse (2004)
8865,Sky Captain and the World of Tomorrow (2004)
8870,"Forgotten, The (2004)"
8872,"Dirty Shame, A (2004)"
8873,"Motorcycle Diaries, The (Diarios de motocicleta) (2004)"
8874,Shaun of the Dead (2004)
8875,"Come Back, Little Sheba (1952)"
8879,Murder on the Orient Express (1974)
8880,Mask (1985)
8881,Alexander's Ragtime Band (1938)
8882,"Boston Strangler, The (1968)"
8884,"Man with One Red Shoe, The (1985)"
8885,"Sentinel, The (1977)"
8886,SSSSSSS (1973)
8889,"Legacy, The (1978)"
8892,Basket Case 3: The Progeny (1992)
8893,Basket Case 2 (1990)
8894,Orca: The Killer Whale (1977)
8899,Hardcore (1979)
8900,Watermelon Man (1970)
8903,"Terror, The (1963)"
8905,1492: Conquest of Paradise (1992)
8906,Cannibal Holocaust (1980)
8907,Shark Tale (2004)
8908,Ladder 49 (2004)
8910,I Heart Huckabees (2004)
8912,Taxi (2004)
8914,Primer (2004)
8915,Stage Beauty (2004)
8916,Shall We Dance? (2004)
8917,Team America: World Police (2004)
8918,Eulogy (2004)
8919,P.S. (2004)
8920,"Country Girl, The (1954)"
8921,"Rose Tattoo, The (1955)"
8923,Tess (1979)
8928,"Fearless Vampire Killers, The (1967)"
8930,"Five Obstructions, The (Fem benspænd, De) (2003)"
8932,It's Alive (1974)
8935,All I Want for Christmas (1991)
8937,Friday Night Lights (2004)
8938,Tarnation (2003)
8939,"Final Cut, The (2004)"
8941,Riding the Bullet (2004)
8946,Surviving Christmas (2004)
8947,"Grudge, The (2004)"
8948,Alfie (2004)
8949,Sideways (2004)
8950,"Machinist, The (Maquinista, El) (2004)"
8951,Vera Drake (2004)
8955,Undertow (2004)
8957,Saw (2004)
8958,Ray (2004)
8959,Birth (2004)
8961,"Incredibles, The (2004)"
8965,"Polar Express, The (2004)"
8966,Kinsey (2004)
8968,After the Sunset (2004)
8969,Bridget Jones: The Edge of Reason (2004)
8970,Finding Neverland (2004)
8972,National Treasure (2004)
8973,Bad Education (La mala educación) (2004)
8974,"SpongeBob SquarePants Movie, The (2004)"
8977,Alexander (2004)
8978,Christmas with the Kranks (2004)
8981,Closer (2004)
8983,House of Flying Daggers (Shi mian mai fu) (2004)
8984,Ocean's Twelve (2004)
8985,Blade: Trinity (2004)
8987,Bush's Brain (2004)
8989,Damn Yankees! (1958)
8998,That's Entertainment (1974)
8999,"That's Entertainment, Part II (1976)"
9001,"Wackiest Ship in the Army, The (1960)"
9005,Fire in the Sky (1993)
9010,Love Me If You Dare (Jeux d'enfants) (2003)
9013,Secret Honor (1984)
9018,Control Room (2004)
25744,Haxan: Witchcraft Through the Ages (a.k.a. The Witches) (1922)
25746,"Hunchback of Notre Dame, The (1923)"
25750,Sherlock Jr. (1924)
25755,"Phantom of the Opera, The (1925)"
25763,"Pandora's Box (Büchse der Pandora, Die) (1929)"
25764,"Cameraman, The (1928)"
25769,"Steamboat Bill, Jr. (1928)"
25771,"Andalusian Dog, An (Chien andalou, Un) (1929)"
25774,"Golden Age, The (Âge d'Or, L') (1930)"
25786,"Old Dark House, The (1932)"
25788,Scarface (1932)
25793,Vampyr (1932)
25826,Libeled Lady (1936)
25827,Mr. Deeds Goes to Town (1936)
25828,"Petrified Forest, The (1936)"
25850,Holiday (1938)
25856,Wuthering Heights (1939)
25859,Abe Lincoln in Illinois (1940)
25865,"Letter, The (1940)"
25866,"Sea Hawk, The (1940)"
25868,Ball of Fire (1941)
25870,Here Comes Mr. Jordan (1941)
25886,Random Harvest (1942)
25888,Action in the North Atlantic (1943)
25891,Heaven Can Wait (1943)
25893,"Memphis Belle: A Story of a Flying Fortress, The (1944)"
25916,They Were Expendable (1945)
25923,Great Expectations (1946)
25936,"Babe Ruth Story, The (1948) "
25938,Fort Apache (1948)
25940,"Lady from Shanghai, The (1947)"
25943,"Naked City, The (1948)"
25971,Carrie (1952)
25995,Samurai I: Musashi Miyamoto (Miyamoto Musashi) (1954)
25998,Three Coins in the Fountain (1954)
25999,"Wild One, The (1953)"
26003,Night and Fog (Nuit et brouillard) (1955)
26007,"Unknown Soldier, The (Tuntematon sotilas) (1955)"
26025,"Spirit of St. Louis, The (1957)"
26038,Teacher's Pet (1958)
26042,Torpedo Run (1958)
26043,"Vikings, The (1958)"
26048,"Human Condition II, The (Ningen no joken II) (1959)"
26055,Floating Weeds (Ukigusa) (1959)
26064,"Bad Sleep Well, The (Warui yatsu hodo yoku nemuru) (1960)"
26068,"4 Horsemen of the Apocalypse, The (1962)"
26073,"Human Condition III, The (Ningen no joken III) (1961)"
26078,Advise and Consent (1962)
26082,Harakiri (Seppuku) (1962)
26084,"Music Man, The (1962)"
26085,Mutiny on the Bounty (1962)
26094,"Eclisse, L' (Eclipse) (1962)"
26101,McLintock! (1963)
26106,"New Kind of Love, A (1963)"
26111,Becket (1964)
26116,"Hush... Hush, Sweet Charlotte (1964)"
26117,"Killers, The (1964)"
26119,"Naked Kiss, The (1964)"
26122,Onibaba (1964)
26123,Robin and the 7 Hoods (1964)
26131,"Battle of Algiers, The (La battaglia di Algeri) (1966)"
26133,"Charlie Brown Christmas, A (1965)"
26137,"Heroes of Telemark, The (1965) "
26138,"Hill, The (1965)"
26139,In Harm's Way (1965)
26148,"Train, The (1964)"
26150,Andrei Rublev (Andrey Rublyov) (1969)
26151,Au Hasard Balthazar (1966)
26152,Batman (1966)
26155,Khartoum (1966)
26163,Don't Look Back (1967)
26164,Fando and Lis (Fando y Lis) (1968)
26171,Play Time (a.k.a. Playtime) (1967)
26172,Point Blank (1967)
26174,The Shooting (1966)
26175,"St. Valentine's Day Massacre, The (1967)"
26177,Tony Rome (1967)
26178,Two for the Road (1967)
26181,"War Wagon, The (1967)"
26183,Asterix and Cleopatra (Astérix et Cléopâtre) (1968)
26189,"I Love You, Alice B. Toklas! (1968)"
26203,Colossus: The Forbin Project (1970)
26204,Death Rides a Horse (Da uomo a uomo) (1967)
26208,My Night At Maud's (Ma Nuit Chez Maud) (1969)
26213,"Reivers, The (1969)"
26222,Dodes'ka-den (Clickety-Clack) (1970)
26228,"Swedish Love Story, A (Kärlekshistoria, En) (1970)"
26230,On a Clear Day You Can See Forever (1970)
26240,"Beguiled, The (1971)"
26241,"Devils, The (1971)"
26242,Duel (1971)
26246,Johnny Got His Gun (1971)
26254,Von Richthofen and Brown (1971)
26258,"Topo, El (1970)"
26265,Dr. Phibes Rises Again (1972)
26283,Charley Varrick (1973)
26285,Dark Star (1974)
26290,Executive Action (1973)
26309,Walking Tall (1973)
26317,Emmanuelle (1974)
26323,"Groove Tube, The (1974)"
26325,Hearts and Minds (1974)
26326,"Holy Mountain, The (Montaña sagrada, La) (1973)"
26341,Emmanuelle 2 (1975)
26344,French Connection II (1975)
26349,Night Moves (1975)
26350,"Passenger, The (Professione: reporter) (1975)"
26365,Futureworld (1976)
26366,Harlan County U.S.A. (1976)
26371,The Missouri Breaks (1976)
26379,Jesus of Nazareth (1977)
26400,Gates of Heaven (1978)
26404,In Praise of Older Women (1978)
26422,Hair (1979)
26444,"Hitch Hikers Guide to the Galaxy, The (1981)"
26462,Bad Boys (1983)
26464,Blue Thunder (1983)
26467,"Day After, The (1983)"
26471,Eddie Murphy Delirious (1983)
26479,"Pirates of Penzance, The (1983)"
26485,Rumble Fish (1983)
26487,Star 80 (1983)
26488,"Star Chamber, The (1983)"
26492,Twilight Zone: The Movie (1983)
26494,Suburbia (1984)
26497,Another Country (1984)
26504,Cloak & Dagger (1984)
26512,"Hit, The (1984)"
26519,Next of Kin (1984)
26527,What Have I Done to Deserve This? (¿Qué he hecho yo para merecer esto!!) (1984)
26528,Anne of Green Gables (1985)
26540,Demons (Dèmoni) (1985)
26547,Police Story (Ging chaat goo si) (1985)
26554,"Quiet Earth, The (1985)"
26555,Spies Like Us (1985)
26558,"Stuff, The (1985)"
26578,"Sacrifice, The (Offret - Sacraficatio) (1986)"
26587,"Decalogue, The (Dekalog) (1989)"
26600,Malone (1987)
26603,Prince of Darkness (1987)
26614,"Bourne Identity, The (1988)"
26616,Cobra Verde (1987)
26628,Jack's Back (1988) 
26629,Killer Klowns from Outer Space (1988)
26630,Moonwalker (1988)
26649,Lonesome Dove (1989)
26662,Kiki's Delivery Service (Majo no takkyûbin) (1989)
26672,Speaking Parts (1989)
26680,Cry-Baby (1990)
26688,Hard to Kill (1990)
26689,Havana (1990)
26693,It (1990)
26694,Ju Dou (1990)
26696,Lionheart (1990)
26700,Nuns on the Run (1990)
26704,State of Grace (1990)
26712,35 Up (1991)
26713,Days of Being Wild (A Fei jingjyuhn) (1990)
26729,Hearts of Darkness: A Filmmakers Apocalypse (1991)
26732,Johnny Stecchino (1991)
26736,Riki-Oh: The Story of Ricky (Lik Wong) (1991)
26745,Other People's Money (1991)
26746,Out for Justice (1991)
26750,Quigley Down Under (1990)
26755,Stone Cold (1991)
26770,Diggstown (1992)
26776,Porco Rosso (Crimson Pig) (Kurenai no buta) (1992)
26778,Ladybugs (1992)
