Case,No,Task,CC1,GN1,NS1,BU1,FA1,LD1,BZ1,FC1,FP1,RP1,PP1,KA1,SC1,TS1,NV1,MA1,LB1,AF1,HU1,Price1,CC2,GN2,NS2,BU2,FA2,LD2,BZ2,FC2,FP2,RP2,PP2,KA2,SC2,TS2,NV2,MA2,LB2,AF2,HU2,Price2,CC3,GN3,NS3,BU3,FA3,LD3,BZ3,FC3,FP3,RP3,PP3,KA3,SC3,TS3,NV3,MA3,LB3,AF3,HU3,Price3,CC4,GN4,NS4,BU4,FA4,LD4,BZ4,FC4,FP4,RP4,PP4,KA4,SC4,TS4,NV4,MA4,LB4,AF4,HU4,Price4,Ch1,Ch2,Ch3,Ch4,segment,segmentind,year,yearind,miles,milesind,milesa,night,nightind,nighta,gender,genderind,age,ageind,agea,educ,educind,region,regionind,Urb,Urbind,income,incomeind,incomea,Choice
258,4891,8,2,1,0,0,0,0,0,0,1,1,0,2,0,1,0,1,4,2,0,12,1,2,0,0,0,0,0,0,4,2,0,2,0,3,0,2,4,1,0,12,3,1,0,0,0,0,0,0,2,2,0,2,0,3,0,1,3,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Midsize Car,2,2005,6,151 To 200 Miles,4,200,10% To 20%,2,20,Male,2,50 To 59,4,59,Postgraduate College,4,NE,2,Suburban,2,"$60,000 to $69,999",5,65000,Ch4
258,4892,9,3,0,4,3,0,2,0,0,0,1,2,1,0,0,1,0,0,0,1,12,2,0,2,4,0,2,0,0,0,2,3,1,0,0,3,0,0,0,1,11,3,0,4,4,0,2,0,0,0,1,1,1,0,0,2,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Midsize Car,2,2005,6,151 To 200 Miles,4,200,10% To 20%,2,20,Male,2,50 To 59,4,59,Postgraduate College,4,NE,2,Suburban,2,"$60,000 to $69,999",5,65000,Ch4
258,4893,10,0,1,0,6,2,0,0,1,0,0,1,0,2,3,0,0,0,2,1,3,0,1,0,6,2,0,0,1,0,0,2,0,2,2,0,0,0,3,2,7,0,1,0,5,1,0,0,1,0,0,3,0,1,2,0,0,0,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Midsize Car,2,2005,6,151 To 200 Miles,4,200,10% To 20%,2,20,Male,2,50 To 59,4,59,Postgraduate College,4,NE,2,Suburban,2,"$60,000 to $69,999",5,65000,Ch4
258,4894,11,0,2,2,6,0,2,1,0,1,0,0,0,0,0,1,3,3,0,0,7,0,1,4,3,0,3,2,0,3,0,0,0,0,0,1,3,3,0,0,6,0,2,2,5,0,2,2,0,4,0,0,0,0,0,1,1,2,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Midsize Car,2,2005,6,151 To 200 Miles,4,200,10% To 20%,2,20,Male,2,50 To 59,4,59,Postgraduate College,4,NE,2,Suburban,2,"$60,000 to $69,999",5,65000,Ch4
258,4895,12,0,0,4,0,1,0,3,0,0,1,3,1,0,0,0,1,0,2,2,6,0,0,5,0,1,0,2,0,0,2,1,2,0,0,0,4,0,2,2,8,0,0,4,0,1,0,1,0,0,1,2,2,0,0,0,2,0,1,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Midsize Car,2,2005,6,151 To 200 Miles,4,200,10% To 20%,2,20,Male,2,50 To 59,4,59,Postgraduate College,4,NE,2,Suburban,2,"$60,000 to $69,999",5,65000,Ch4
258,4896,13,2,0,1,0,0,0,0,2,3,2,0,0,2,3,0,0,3,0,1,11,1,0,2,0,0,0,0,1,2,1,0,0,4,2,0,0,4,0,1,10,1,0,5,0,0,0,0,2,1,1,0,0,3,3,0,0,4,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Midsize Car,2,2005,6,151 To 200 Miles,4,200,10% To 20%,2,20,Male,2,50 To 59,4,59,Postgraduate College,4,NE,2,Suburban,2,"$60,000 to $69,999",5,65000,Ch4
258,4897,14,3,2,0,0,2,0,0,2,0,0,0,1,1,0,1,4,3,0,0,5,2,2,0,0,1,0,0,2,0,0,0,1,2,0,2,1,1,0,0,4,3,2,0,0,1,0,0,1,0,0,0,1,1,0,3,3,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Midsize Car,2,2005,6,151 To 200 Miles,4,200,10% To 20%,2,20,Male,2,50 To 59,4,59,Postgraduate College,4,NE,2,Suburban,2,"$60,000 to $69,999",5,65000,Ch4
258,4898,15,1,0,0,5,0,2,2,0,2,0,3,0,0,3,0,0,2,1,0,5,2,0,0,1,0,3,2,0,2,0,2,0,0,2,0,0,3,2,0,7,1,0,0,2,0,2,2,0,2,0,3,0,0,3,0,0,3,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Midsize Car,2,2005,6,151 To 200 Miles,4,200,10% To 20%,2,20,Male,2,50 To 59,4,59,Postgraduate College,4,NE,2,Suburban,2,"$60,000 to $69,999",5,65000,Ch4
258,4899,16,0,2,0,6,2,0,1,2,4,1,2,0,0,3,0,0,0,0,0,8,0,2,0,2,2,0,3,1,1,1,1,0,0,3,0,0,0,0,0,5,0,1,0,6,1,0,1,2,2,2,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Midsize Car,2,2005,6,151 To 200 Miles,4,200,10% To 20%,2,20,Male,2,50 To 59,4,59,Postgraduate College,4,NE,2,Suburban,2,"$60,000 to $69,999",5,65000,Ch4
258,4900,17,0,0,4,0,0,2,0,0,0,0,0,1,3,2,2,4,0,1,1,8,0,0,4,0,0,1,0,0,0,0,0,1,3,3,2,4,0,1,1,5,0,0,3,0,0,1,0,0,0,0,0,1,2,3,3,2,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Midsize Car,2,2005,6,151 To 200 Miles,4,200,10% To 20%,2,20,Male,2,50 To 59,4,59,Postgraduate College,4,NE,2,Suburban,2,"$60,000 to $69,999",5,65000,Ch4
258,4901,18,3,2,0,4,2,3,0,0,1,1,0,1,0,0,0,0,0,0,2,5,1,1,0,4,1,1,0,0,3,1,0,1,0,0,0,0,0,0,2,3,2,1,0,6,2,3,0,0,3,1,0,1,0,0,0,0,0,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Midsize Car,2,2005,6,151 To 200 Miles,4,200,10% To 20%,2,20,Male,2,50 To 59,4,59,Postgraduate College,4,NE,2,Suburban,2,"$60,000 to $69,999",5,65000,Ch4
258,4902,19,0,0,2,0,0,0,2,1,0,0,3,0,1,0,2,1,3,2,0,12,0,0,1,0,0,0,3,2,0,0,1,0,4,0,3,3,4,1,0,6,0,0,5,0,0,0,3,2,0,0,2,0,3,0,2,4,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Midsize Car,2,2005,6,151 To 200 Miles,4,200,10% To 20%,2,20,Male,2,50 To 59,4,59,Postgraduate College,4,NE,2,Suburban,2,"$60,000 to $69,999",5,65000,Ch4
259,4903,1,3,0,0,0,2,0,0,2,3,1,3,0,0,2,0,0,4,3,0,9,1,0,0,0,1,0,0,1,3,1,3,0,0,3,0,0,4,1,0,11,1,0,0,0,1,0,0,2,4,1,2,0,0,2,0,0,1,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Full-size Pickup,1,2003,4,51 To 100 Miles,2,100,Under 10%,1,10,Male,2,60 & Over,5,64,College Graduate (4 Years),1,NE,2,Suburban,2,"$40,000 to $49,999",3,40000,Ch4
259,4904,2,0,1,4,1,0,3,3,0,0,0,0,0,4,0,2,2,0,0,1,5,0,2,5,1,0,2,2,0,0,0,0,0,2,0,3,2,0,0,2,3,0,1,4,3,0,2,3,0,0,0,0,0,4,0,1,3,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Full-size Pickup,1,2003,4,51 To 100 Miles,2,100,Under 10%,1,10,Male,2,60 & Over,5,64,College Graduate (4 Years),1,NE,2,Suburban,2,"$40,000 to $49,999",3,40000,Ch4
259,4905,3,0,0,0,4,1,2,3,0,0,1,0,2,0,3,2,0,0,2,0,10,0,0,0,4,2,3,3,0,0,1,0,1,0,3,1,0,0,1,0,8,0,0,0,5,2,3,2,0,0,2,0,2,0,1,3,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Full-size Pickup,1,2003,4,51 To 100 Miles,2,100,Under 10%,1,10,Male,2,60 & Over,5,64,College Graduate (4 Years),1,NE,2,Suburban,2,"$40,000 to $49,999",3,40000,Ch3
259,4906,4,2,0,1,1,0,0,0,2,3,0,0,1,0,0,0,3,1,0,1,2,2,0,5,6,0,0,0,2,1,0,0,2,0,0,0,3,2,0,2,11,1,0,1,4,0,0,0,2,1,0,0,1,0,0,0,2,4,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Full-size Pickup,1,2003,4,51 To 100 Miles,2,100,Under 10%,1,10,Male,2,60 & Over,5,64,College Graduate (4 Years),1,NE,2,Suburban,2,"$40,000 to $49,999",3,40000,Ch3
259,4907,5,3,2,0,0,2,2,0,0,0,0,3,0,1,0,0,3,1,0,2,10,2,1,0,0,2,2,0,0,0,0,2,0,1,0,0,3,2,0,2,8,2,2,0,0,1,3,0,0,0,0,3,0,1,0,0,4,1,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Full-size Pickup,1,2003,4,51 To 100 Miles,2,100,Under 10%,1,10,Male,2,60 & Over,5,64,College Graduate (4 Years),1,NE,2,Suburban,2,"$40,000 to $49,999",3,40000,Ch4
259,4908,6,0,2,3,0,0,0,2,2,2,1,0,0,2,0,3,0,0,3,0,1,0,1,2,0,0,0,2,1,4,1,0,0,4,0,2,0,0,3,0,5,0,2,1,0,0,0,2,1,3,2,0,0,3,0,2,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Full-size Pickup,1,2003,4,51 To 100 Miles,2,100,Under 10%,1,10,Male,2,60 & Over,5,64,College Graduate (4 Years),1,NE,2,Suburban,2,"$40,000 to $49,999",3,40000,Ch4
259,4909,7,0,1,0,0,0,0,3,2,0,0,2,1,0,3,2,0,1,0,1,1,0,1,0,0,0,0,2,1,0,0,3,1,0,1,3,0,2,0,1,3,0,2,0,0,0,0,3,1,0,0,2,2,0,2,2,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Full-size Pickup,1,2003,4,51 To 100 Miles,2,100,Under 10%,1,10,Male,2,60 & Over,5,64,College Graduate (4 Years),1,NE,2,Suburban,2,"$40,000 to $49,999",3,40000,Ch4
259,4910,8,0,0,2,4,0,3,0,0,3,1,2,1,4,0,0,0,0,1,0,9,0,0,2,4,0,2,0,0,2,1,3,2,3,0,0,0,0,1,0,1,0,0,2,6,0,3,0,0,4,2,2,2,4,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Full-size Pickup,1,2003,4,51 To 100 Miles,2,100,Under 10%,1,10,Male,2,60 & Over,5,64,College Graduate (4 Years),1,NE,2,Suburban,2,"$40,000 to $49,999",3,40000,Ch3
259,4911,9,1,0,0,0,2,0,0,0,2,2,0,0,4,1,1,1,0,0,2,8,3,0,0,0,1,0,0,0,3,2,0,0,3,1,3,1,0,0,1,8,1,0,0,0,1,0,0,0,2,2,0,0,3,3,3,4,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Full-size Pickup,1,2003,4,51 To 100 Miles,2,100,Under 10%,1,10,Male,2,60 & Over,5,64,College Graduate (4 Years),1,NE,2,Suburban,2,"$40,000 to $49,999",3,40000,Ch4
259,4912,10,3,1,2,0,2,0,3,1,0,0,1,0,0,0,0,1,0,1,0,4,3,1,5,0,1,0,3,2,0,0,1,0,0,0,0,3,0,3,0,8,1,2,4,0,1,0,3,1,0,0,1,0,0,0,0,1,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Full-size Pickup,1,2003,4,51 To 100 Miles,2,100,Under 10%,1,10,Male,2,60 & Over,5,64,College Graduate (4 Years),1,NE,2,Suburban,2,"$40,000 to $49,999",3,40000,Ch3
259,4913,11,0,0,4,5,2,1,2,0,0,0,0,1,2,2,0,0,4,0,0,1,0,0,3,3,1,1,1,0,0,0,0,1,2,2,0,0,1,0,0,6,0,0,5,3,1,1,2,0,0,0,0,2,3,1,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Full-size Pickup,1,2003,4,51 To 100 Miles,2,100,Under 10%,1,10,Male,2,60 & Over,5,64,College Graduate (4 Years),1,NE,2,Suburban,2,"$40,000 to $49,999",3,40000,Ch1
259,4914,12,0,2,0,0,0,1,0,2,0,2,1,1,0,2,0,3,0,1,0,2,0,2,0,0,0,2,0,1,0,2,1,1,0,2,0,4,0,1,0,11,0,2,0,0,0,2,0,1,0,1,3,2,0,2,0,1,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Full-size Pickup,1,2003,4,51 To 100 Miles,2,100,Under 10%,1,10,Male,2,60 & Over,5,64,College Graduate (4 Years),1,NE,2,Suburban,2,"$40,000 to $49,999",3,40000,Ch4
259,4915,13,2,2,0,5,0,1,0,0,2,0,1,0,0,0,2,0,3,0,2,6,1,2,0,4,0,2,0,0,4,0,3,0,0,0,2,0,2,0,2,1,1,2,0,1,0,1,0,0,2,0,1,0,0,0,1,0,1,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Full-size Pickup,1,2003,4,51 To 100 Miles,2,100,Under 10%,1,10,Male,2,60 & Over,5,64,College Graduate (4 Years),1,NE,2,Suburban,2,"$40,000 to $49,999",3,40000,Ch4
259,4916,14,0,0,0,4,0,0,2,0,3,2,0,0,0,1,0,3,1,3,1,8,0,0,0,4,0,0,1,0,4,1,0,0,0,1,0,2,4,1,1,9,0,0,0,4,0,0,2,0,3,1,0,0,0,3,0,1,2,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Full-size Pickup,1,2003,4,51 To 100 Miles,2,100,Under 10%,1,10,Male,2,60 & Over,5,64,College Graduate (4 Years),1,NE,2,Suburban,2,"$40,000 to $49,999",3,40000,Ch4
259,4917,15,3,0,1,0,2,2,0,2,0,1,0,1,3,0,3,0,0,0,0,10,1,0,3,0,1,1,0,1,0,1,0,2,2,0,2,0,0,0,0,10,2,0,4,0,1,1,0,2,0,2,0,1,1,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Full-size Pickup,1,2003,4,51 To 100 Miles,2,100,Under 10%,1,10,Male,2,60 & Over,5,64,College Graduate (4 Years),1,NE,2,Suburban,2,"$40,000 to $49,999",3,40000,Ch3
259,4918,16,0,2,0,1,0,0,0,2,1,0,0,2,1,1,3,3,0,0,0,4,0,1,0,1,0,0,0,2,3,0,0,1,1,3,1,4,0,0,0,9,0,1,0,3,0,0,0,1,1,0,0,1,2,1,1,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Full-size Pickup,1,2003,4,51 To 100 Miles,2,100,Under 10%,1,10,Male,2,60 & Over,5,64,College Graduate (4 Years),1,NE,2,Suburban,2,"$40,000 to $49,999",3,40000,Ch4
259,4919,17,2,0,3,0,1,0,1,0,0,0,3,0,0,2,0,0,2,2,1,7,1,0,4,0,1,0,2,0,0,0,2,0,0,1,0,0,3,2,1,5,1,0,1,0,2,0,3,0,0,0,1,0,0,1,0,0,2,2,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Full-size Pickup,1,2003,4,51 To 100 Miles,2,100,Under 10%,1,10,Male,2,60 & Over,5,64,College Graduate (4 Years),1,NE,2,Suburban,2,"$40,000 to $49,999",3,40000,Ch4
259,4920,18,0,0,0,0,1,2,3,2,3,0,2,0,0,0,2,1,4,0,0,6,0,0,0,0,1,1,2,1,4,0,2,0,0,0,3,2,2,0,0,9,0,0,0,0,2,2,2,1,2,0,2,0,0,0,1,1,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Full-size Pickup,1,2003,4,51 To 100 Miles,2,100,Under 10%,1,10,Male,2,60 & Over,5,64,College Graduate (4 Years),1,NE,2,Suburban,2,"$40,000 to $49,999",3,40000,Ch3
259,4921,19,3,1,3,4,0,0,0,0,0,2,0,2,2,0,0,0,0,1,2,3,1,2,1,5,0,0,0,0,0,2,0,2,3,0,0,0,0,2,1,11,3,2,1,4,0,0,0,0,0,2,0,1,2,0,0,0,0,3,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Full-size Pickup,1,2003,4,51 To 100 Miles,2,100,Under 10%,1,10,Male,2,60 & Over,5,64,College Graduate (4 Years),1,NE,2,Suburban,2,"$40,000 to $49,999",3,40000,Ch4
260,4922,1,3,0,4,0,0,2,2,0,4,0,0,2,3,2,0,0,3,0,0,12,2,0,3,0,0,2,1,0,3,0,0,2,2,3,0,0,1,0,0,12,2,0,5,0,0,3,3,0,3,0,0,1,3,2,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Midsize Utility,4,2000,1,301 To 350 Miles,7,350,31% To 40%,4,40,Male,2,40 To 49,3,42,High School,3,MW,1,Rural/Country,1,"$60,000 to $69,999",5,60000,Ch4
260,4923,2,0,0,0,2,1,3,0,0,0,1,1,0,0,3,1,3,0,0,1,9,0,0,0,1,1,3,0,0,0,1,3,0,0,1,2,1,0,0,1,2,0,0,0,4,2,2,0,0,0,1,3,0,0,1,3,1,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Midsize Utility,4,2000,1,301 To 350 Miles,7,350,31% To 40%,4,40,Male,2,40 To 49,3,42,High School,3,MW,1,Rural/Country,1,"$60,000 to $69,999",5,60000,Ch1
260,4924,3,0,2,0,0,0,0,3,1,0,2,3,1,0,2,0,0,1,3,0,1,0,2,0,0,0,0,1,2,0,2,2,1,0,1,0,0,3,3,0,5,0,2,0,0,0,0,2,1,0,2,2,2,0,2,0,0,2,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Midsize Utility,4,2000,1,301 To 350 Miles,7,350,31% To 40%,4,40,Male,2,40 To 49,3,42,High School,3,MW,1,Rural/Country,1,"$60,000 to $69,999",5,60000,Ch4
260,4925,4,3,1,3,6,1,0,0,0,0,0,0,0,1,0,3,0,0,2,1,3,2,2,2,4,2,0,0,0,0,0,0,0,2,0,3,0,0,3,1,1,2,2,5,1,1,0,0,0,0,0,0,0,2,0,2,0,0,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Midsize Utility,4,2000,1,301 To 350 Miles,7,350,31% To 40%,4,40,Male,2,40 To 49,3,42,High School,3,MW,1,Rural/Country,1,"$60,000 to $69,999",5,60000,Ch3
260,4926,5,0,0,0,1,0,2,0,0,2,0,2,1,0,0,0,4,4,3,2,6,0,0,0,1,0,1,0,0,4,0,2,2,0,0,0,3,4,1,2,12,0,0,0,5,0,1,0,0,4,0,2,2,0,0,0,4,4,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Midsize Utility,4,2000,1,301 To 350 Miles,7,350,31% To 40%,4,40,Male,2,40 To 49,3,42,High School,3,MW,1,Rural/Country,1,"$60,000 to $69,999",5,60000,Ch4
260,4927,6,2,1,0,0,0,0,3,1,3,2,0,0,0,3,2,3,0,0,0,2,2,1,0,0,0,0,1,1,3,1,0,0,0,3,3,4,0,0,0,7,1,1,0,0,0,0,1,2,4,2,0,0,0,2,3,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Midsize Utility,4,2000,1,301 To 350 Miles,7,350,31% To 40%,4,40,Male,2,40 To 49,3,42,High School,3,MW,1,Rural/Country,1,"$60,000 to $69,999",5,60000,Ch4
260,4928,7,0,0,3,0,2,0,0,0,4,1,0,1,3,0,1,0,4,1,0,5,0,0,1,0,2,0,0,0,1,2,0,2,2,0,1,0,4,1,0,6,0,0,2,0,2,0,0,0,2,2,0,2,3,0,2,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Midsize Utility,4,2000,1,301 To 350 Miles,7,350,31% To 40%,4,40,Male,2,40 To 49,3,42,High School,3,MW,1,Rural/Country,1,"$60,000 to $69,999",5,60000,Ch2
260,4929,8,0,2,2,6,0,3,1,1,0,0,0,0,1,0,0,4,0,0,1,6,0,2,5,6,0,2,1,2,0,0,0,0,4,0,0,1,0,0,1,9,0,1,1,1,0,3,2,1,0,0,0,0,2,0,0,1,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Midsize Utility,4,2000,1,301 To 350 Miles,7,350,31% To 40%,4,40,Male,2,40 To 49,3,42,High School,3,MW,1,Rural/Country,1,"$60,000 to $69,999",5,60000,Ch4
260,4930,9,3,0,3,0,1,2,3,0,0,0,3,2,0,3,0,4,0,0,0,5,3,0,3,0,2,2,1,0,0,0,2,2,0,3,0,3,0,0,0,11,2,0,5,0,1,2,3,0,0,0,2,2,0,3,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Midsize Utility,4,2000,1,301 To 350 Miles,7,350,31% To 40%,4,40,Male,2,40 To 49,3,42,High School,3,MW,1,Rural/Country,1,"$60,000 to $69,999",5,60000,Ch4
260,4931,10,3,1,0,1,1,0,0,2,4,1,2,0,0,0,0,0,1,0,0,4,2,2,0,1,1,0,0,1,2,2,1,0,0,0,0,0,4,0,0,4,3,1,0,2,2,0,0,1,1,1,2,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Midsize Utility,4,2000,1,301 To 350 Miles,7,350,31% To 40%,4,40,Male,2,40 To 49,3,42,High School,3,MW,1,Rural/Country,1,"$60,000 to $69,999",5,60000,Ch4
260,4932,11,3,0,0,1,0,0,2,0,4,0,0,0,4,2,3,0,0,3,1,5,1,0,0,5,0,0,3,0,3,0,0,0,4,1,3,0,0,3,2,4,2,0,0,1,0,0,1,0,2,0,0,0,3,1,1,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Midsize Utility,4,2000,1,301 To 350 Miles,7,350,31% To 40%,4,40,Male,2,40 To 49,3,42,High School,3,MW,1,Rural/Country,1,"$60,000 to $69,999",5,60000,Ch4
260,4933,12,0,2,3,0,0,3,0,1,0,0,1,0,1,0,2,0,1,1,0,11,0,1,5,0,0,1,0,2,0,0,1,0,2,0,2,0,4,3,0,5,0,1,1,0,0,3,0,1,0,0,3,0,2,0,3,0,1,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Midsize Utility,4,2000,1,301 To 350 Miles,7,350,31% To 40%,4,40,Male,2,40 To 49,3,42,High School,3,MW,1,Rural/Country,1,"$60,000 to $69,999",5,60000,Ch4
260,4934,13,2,2,0,0,2,0,0,0,0,1,0,1,1,1,0,3,0,0,1,2,1,1,0,0,1,0,0,0,0,1,0,2,4,2,0,4,0,0,2,3,2,2,0,0,2,0,0,0,0,1,0,1,3,2,0,3,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Midsize Utility,4,2000,1,301 To 350 Miles,7,350,31% To 40%,4,40,Male,2,40 To 49,3,42,High School,3,MW,1,Rural/Country,1,"$60,000 to $69,999",5,60000,Ch4
260,4935,14,0,0,5,5,0,0,0,1,0,0,0,2,0,3,3,3,1,0,2,11,0,0,5,6,0,0,0,1,0,0,0,1,0,1,3,3,1,0,1,11,0,0,5,5,0,0,0,2,0,0,0,2,0,1,2,3,3,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Midsize Utility,4,2000,1,301 To 350 Miles,7,350,31% To 40%,4,40,Male,2,40 To 49,3,42,High School,3,MW,1,Rural/Country,1,"$60,000 to $69,999",5,60000,Ch4
260,4936,15,0,0,0,3,1,2,3,0,4,1,1,0,2,0,0,0,0,3,0,2,0,0,0,1,1,1,2,0,4,1,3,0,4,0,0,0,0,1,0,6,0,0,0,2,2,3,1,0,2,1,2,0,3,0,0,0,0,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Midsize Utility,4,2000,1,301 To 350 Miles,7,350,31% To 40%,4,40,Male,2,40 To 49,3,42,High School,3,MW,1,Rural/Country,1,"$60,000 to $69,999",5,60000,Ch4
260,4937,16,2,0,5,0,2,3,0,1,0,1,0,0,0,0,2,1,0,2,0,4,3,0,3,0,2,3,0,1,0,1,0,0,0,0,3,3,0,3,0,8,1,0,1,0,2,3,0,2,0,2,0,0,0,0,3,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Midsize Utility,4,2000,1,301 To 350 Miles,7,350,31% To 40%,4,40,Male,2,40 To 49,3,42,High School,3,MW,1,Rural/Country,1,"$60,000 to $69,999",5,60000,Ch4
260,4938,17,0,2,0,0,0,0,2,0,3,0,3,1,0,1,2,0,2,0,2,10,0,2,0,0,0,0,1,0,2,0,1,2,0,2,2,0,3,0,1,8,0,1,0,0,0,0,2,0,3,0,3,2,0,2,2,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Midsize Utility,4,2000,1,301 To 350 Miles,7,350,31% To 40%,4,40,Male,2,40 To 49,3,42,High School,3,MW,1,Rural/Country,1,"$60,000 to $69,999",5,60000,Ch3
260,4939,18,0,2,1,5,0,0,3,0,0,2,3,1,0,0,0,4,0,3,0,8,0,2,3,6,0,0,2,0,0,1,2,1,0,0,0,4,0,1,0,11,0,2,5,5,0,0,1,0,0,2,1,1,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Midsize Utility,4,2000,1,301 To 350 Miles,7,350,31% To 40%,4,40,Male,2,40 To 49,3,42,High School,3,MW,1,Rural/Country,1,"$60,000 to $69,999",5,60000,Ch3
