sentiment,tweet
4,Eliminating #smartphone use while driving is enough reason for self driving cars alone. #imintrafficrightnow
4,Wow! Huge win. =PureMichigan: Did you hear the news? #Google's self-driving cars will be made in #PureMichigan! 
4,#TECHTUESDAY: Google's self-driving car is an ambitious project that hopes to end human error behind the wheel...http://t.co/2WiOPiiGoL
4,"Driving with the people who only commute to/from work makes me think self-driving cars are for the best, since genocide isn't an option..."
4,Self-driving car design is a clue abt all human-robot interaction. Balance autonomy and control; friendly and cool. http://t.co/8PxrJsRElr
4,#Google Gave a Few #Lucky Riders #Test-Drives in Their Self-#Driving #Car !  https://t.co/xm3dMwkUZE
4," Alright, then. The time has come. Google's self-driving car: http://t.co/F0wqLanbua @cdc_72 @AllisonPahl  WOW!"
4,@MarcoMHanna nobody cares about Apple buying Beats Audio we got project a and a self driving car stuff better
4,Self driving cars are real af wowzers
4,Thanks to @ARudmann Ive realized that not only do I want a self driving car but one that also showers me.
4,"We have self-driving cars, 3d printing of DNA, farmed organs from stem cells, and zero emmision communities! #signmeup"
4,"I'm all for self driving cars, but I still think there is a real need for manual control (e.g a steering wheel). #cars"
4,I'm looking forward to the day that Google's self driving car powers the newly merged @Uber and @Zipcar
4,Great writeup on Google's self driving car: http://t.co/gN4QdoNF9i
4,Uber CEO's bold vision. Fleets of self-driving cars are inevitable and cheaper than car ownership. http://t.co/wJij9hLI1e
4,@dbrodey If all cars are self driving there won't be traffic anymore. Accidents to nearly zero and no rubbernecking.
4,Google Self-Driving Cars will do wonders to solve the People Logistics business of @Uber #CodeCon @Recode  $GOOG
4,Daring Fireball: Google Unveils Self-Driving Vehicles http://t.co/kxD6nKEE60 I really don't get the beating up on the Google cars
4,"UmarCheema1: Google is to start building its own self-driving cars. Dear #Pakistan, are you part of this world?  #TTP love to have one"
4,Things the self driving car will change: - human life expectancy - insurance industry - auto industry - stress industry
4,I could really use a self-driving car right now
4,"This week: Californian companies unveil reusable spacecraft, self driving cars, and instant capital. Why would you be anywhere else?"
4,".@google self-driving cars, something big at @SpaceX and more. I love America."
4,Wow!  Amazing!  RT @kenli729: Google's new self-driving car ditches the steering wheel #codecon http://t.co/JGGzEEPS0H via @LizGannes
4,"While creating amazing innovations like self-driving cars, Google may need reminder that people still dont like to look stupid. #codecon"
4,"Self-driving cars promise to save lives, end traffic jams, and make us all happier  http://t.co/FncvZtsbZo"
4,One of these new self-driving cars would probably be a really worthwhile investment for me ðŸ˜¬
4,"Good to know lol UberFacts: Self-driving cars are legal in Nevada, Florida, and California."
4,I really don't wanna drive all the way back to Ottawa tonight�self driving cars need to happen now.
4,his is Google's own self-driving car � I want one now - will they log where I go?
4,@holgate @mala I can see self-driving cars being part of a public transport system. Like Morgantown but without rail: http://t.co/voBNhq3RYR
4,I think you mean #brands RT @ProfJeffJarvis: Major benefit: self-driving cars mean we can spend more time with brands.
4,Oh the things I could accomplish in life if I had a self-driving car...
4,More exciting than Uber + self-driving cars is FedEx + self-driving truck + drones. Drones deploy from moving truck to deliver packages.
4,It's about damn time we got self driving cars!
4,"Uber, Zipcar, self driving cars� The future will be interesting. #jobsToBeDone get me from here to there."
4,Im really looking forward to self driving cars. I will put more trust in them than some of the drivers I see on the road today
4,"""The trick that makes Google's self-driving car work.""  http://t.co/SrAv9dGCRN  (If by 'trick' you mean innovation and persistence.)"
4,"Can we get a self-driving Tesla, please?"
4,@philgyford the self-driving car could render the podcast extinct! Yeah!
4,@alistairmbarr @GordonDeal Those self-driving cars have to be safer than all these people in CA driving into houses and 7-11s.
4,I can't wait til we have @google self-driving taxis.
4,This self-driving car just drove me around Mountain View and I lived to tell the tale... http://t.co/EXOaqj1Com
4,"@nnkatherine Best hope: soon to come, a self driving car with a couch for naps!"
4,Self-driving cars cannot get here fast enough #101IsAParkingLot
4,Is rather take a train or self driving car which takes 2x to 2.5x the time than travel by air.
4,An @Uber like service could work for self-driving cars. Subscribe to it and have a car on demand without cost of ownership or maintenance.
4,Volvo's new SUV will be super-safe because it's semi-autonomous http://t.co/29J8b9fLy6 http://t.co/DFp2adVGOZ
4,blown away by @terryyoungny take on how autonomous cars will change the way every brand engages consumers... @CrowdCompanies summit...
4,A full day learning about autonomous vehicles at @HHHSchool. Looking forward to it.
4,autonomous driving vehicles will create greatest value to the elderly. - GM's Nick Bell. #ipatforum
4,@semil regarding the CarOS don't underestimate the autonomous driving wave that will hit within a decade.
4,Good stuff by @AM_Jake @automobilemag: #Audi's future to see buttonless interiors autonomous cars electric turbos: http://t.co/1DMadlVtfR
4,Great season premier of @InsideManCNN covering AI robotics and autonomous vehicles.
4,So basically two tech companies are going to war over autonomous cars. The future is going to be so cool
4,Autonomous Driving...reality in our lifetime! Connect and disconnect with steering! WOW! @MercedesBenz #MACinsights
4,The top ten most innovative companies in #robotics from @FastCompany. Autonomous driving & exoskeletons galore! http://t.co/8XouV0gbWe #tech
4,Lasers cameras radar & differential GPS will be in autonomous cars!Hi tech cruising! http://t.co/GuOBlXgfSj
4,@google preparing to offer its own hailing service - for its self driving cars! Competing for the future. http://t.co/5EYVE5kSbt
4,Self driving cars are so much part of the future they already have a museum exhibit. http://t.co/zyV1pNQ2vP
4,Hail that pod! How Google car makers see the future. - I dreamt about this on Dec. 9th http://t.co/xElAtY7SHA
4,Self driving car at #GTC15 The future is here! http://t.co/JPz5baKTs2
4,Nice to see that all are welcome at Toyota's Connected Car hackathon. http://t.co/qZC9XdtJbp
4,Craig Tieman inventor presenting Delphi's Connected Car @WomenandHiTech. Very cool. http://t.co/oUm6egLL44
4,.@LDrogen Even if driverless cars kill 5K people a year that's still a trade you take. 90% decrease on automobile deaths wld be amazing.
4,Just saw the Google driver-less car in Jacksonville. Day made. @nmiuga @NMIstudents #ga/fl #GoDawgs
4,"""If driverless vehicles reduced need for downtown parking that would be a good thing"" Brendon Slotterback #avpolicy http://t.co/guToMII9JL"
4,Millions of people with disabilities will be mobile again with driverless cars #xmed
4,“@driverlesstrans: How much would you trust a #driverless car? -- @_FleetNews http://t.co/A1l2q3xSM7” far more than a human driver.
4,@harryh Being driverless is the biggest reason I think it'll drop in cost. Plus if safety is improved insurance goes down too.
4,Google and Uber are now working on rival driverless taxi services http://t.co/rBitv04qjK I for one welcome our driverless overlords
4,Uber and CMU collaborate on a driverless car. Great for #aging adults who no longer have the dexterity to drive. http://t.co/RwtNACwwJz
4,Uber is opening a center to research driver-less cars in Pittsburgh http://t.co/OpFBfjpcaf http://t.co/0rFSbAfBPa
4,2/ Plastic cards are more resilient than phones. I guess we just hope for the imminent arrival of driverless cars :)
4,@Hughmungalous nope I will do all my money into my other business even I have to admit driverless cars are safer
4,I wouldn't mind this actually. Has to be better than American drivers... UK kickstarts driverless car changes http://t.co/6zKCkXKZRR
4,I think i just saw one #selfdriving #car in the street. #wow #test #driverless http://t.co/J2Ca1jvi6H
4,Just saw a Google self driving car :D
4,Google's self-driving car ditches steering wheel http://t.co/KWHmPRxAuJ This is real cool ??
4,Feeling very Palo Alto @PhilzCoffee with a Google self driving car parked in front http://t.co/cnkzY0ZStb
4,Don't want to drive for @Uber or @lyft? Get paid to be a human in a Google self-driving car! http://t.co/pQAKgWiU0b http://t.co/khMN1s5Pie
4,The new and improved self-driving car. Steering wheel not included. @ Googleplex http://t.co/ioyh7Ukna8
4,I wish you could nap while driving. Why aren't @google s self-driving cars a thing yet?
4,Oh my god the Google car is in my hood I drove past it ????????
4,Self-driving cars will be safer than us. How long until human drivers are banned? http://t.co/wa5WCcJeGY
4,Great read on the #future of #transport - self-driving cars solar-powered sprawl and more. http://t.co/MGv1MVR5L6 / via @FastCoExist
4,They need to hurry up on this process to make self-driving cars so I can sleep on this commute #sotired
4,Morning commute: All roads lead to a standstill: Self-driving cars or suburban light rail just can't arrive soon… http://t.co/fJpGkeUJQt
4,As a traveling salesperson I'm driving 7 hours a day. Let me be the first to welcome our self-driving car overlords.
4,Mark Ritchie-Self-driving vehicle tech could have prevented death of his 21-yr-old daughter by drunk driver #avpolicy http://t.co/4x1Nd8RR81
4,DRONES +SELF DRIVING CARS = FLYING CARS!!!!!!!!!! we are sooo close!!!!!!!
4,@thedaneray @TheEconomist it's a great goal that I am in favor of but sort of a pipe dream. Self-driving cars will arrive first. En mass.
4,Self driving cars & oculus rift are good but watching NFL Sunday Ticket on phone at kids' Sophia I birthday party tells me future = awesome
